"centerLong","centerLat","cluster"
-93.25618,44.92963,4
-93.2766,44.95283,1
-93.22762,44.93684,4
-93.23717,45.00868,2
-93.27164,45.02132,3
-93.3146,45.00693,3
-93.25499,45.00198,2
-93.30569,44.99808,3
-93.26548,44.99618,2
-93.27781,44.96938,1
-93.22437,44.90116,4
-93.27028,44.94582,1
-93.28805,45.02302,3
-93.24137,44.98724,2
-93.28834,44.89331,4
-93.28917,44.96892,1
-93.26516,44.95284,1
-93.22146,44.97217,2
-93.25244,44.95464,1
-93.28799,45.00424,3
-93.23647,44.98076,2
-93.24604,44.91699,4
-93.26912,44.9795,2
-93.31077,45.00738,3
-93.27616,44.99434,3
-93.2279,44.97366,2
-93.27351,44.97743,2
-93.24995,44.94921,4
-93.30089,45.00119,3
-93.27781,44.9618,1
-93.2677,44.95283,1
-93.2766,44.95283,1
-93.24544,44.9987,2
-93.24859,44.95823,2
-93.30086,44.94566,1
-93.28313,44.91526,4
-93.28387,44.89236,4
-93.28875,44.9466,1
-93.26009,44.95238,1
-93.25492,44.92962,4
-93.28834,44.89331,4
-93.26386,44.94227,1
-93.21841,44.98568,2
-93.26941,44.90942,4
-93.2563,44.94921,1
-93.24733,45.01406,3
-93.22435,44.90264,4
-93.24737,44.94043,4
-93.2273,44.93231,4
-93.2918,45.01403,3
-93.27771,44.9705,1
-93.3057,45.01232,3
-93.26939,44.98028,2
-93.26896,45.00114,3
-93.2625,44.92784,4
-93.29306,45.01583,3
-93.31716,45.01431,3
-93.29827,44.9496,1
-93.32417,44.94752,1
-93.31524,45.00783,3
-93.28922,44.98675,3
-93.2453,44.99148,2
-93.23211,44.9296,4
-93.21659,44.93502,4
-93.25751,44.95643,1
-93.22566,44.95107,4
-93.25502,44.951,1
-93.27071,44.98576,2
-93.25822,45.00523,3
-93.25428,44.93413,4
-93.27624,44.89426,4
-93.28554,44.95015,1
-93.2664,44.96179,1
-93.29641,45.03544,3
-93.29571,44.95099,1
-93.29496,45.01855,3
-93.22428,44.92566,4
-93.32309,44.94525,1
-93.30277,44.94473,1
-93.27787,44.95463,1
-93.27771,44.9705,1
-93.30392,44.97982,1
-93.24866,44.94383,4
-93.24725,44.97076,2
-93.26511,44.95821,1
-93.24732,45.00019,2
-93.24864,44.94044,4
-93.27179,44.97736,2
-93.28153,44.99472,3
-93.23652,45.00958,2
-93.27968,44.94954,1
-93.22498,44.97023,2
-93.23412,44.9837,2
-93.28803,44.95643,1
-93.28322,44.96692,1
-93.22639,44.97362,2
-93.24762,44.97037,2
-93.30821,45.00692,3
-93.21662,44.92153,4
-93.31726,45.025,3
-93.27222,44.94835,1
-93.31365,45.03442,3
-93.25754,45.00198,2
-93.26105,44.96454,2
-93.26889,45.01211,3
-93.27792,44.92958,4
-93.26024,45.00579,3
-93.32136,44.93593,1
-93.26645,44.91701,4
-93.26458,44.94835,1
-93.29372,44.96091,1
-93.24099,44.9978,2
-93.29942,44.99467,3
-93.22639,44.97362,2
-93.24443,44.98264,2
-93.29162,44.97801,1
-93.28126,44.96,1
-93.25818,44.96723,2
-93.28299,44.95134,1
-93.27534,44.97758,2
-93.32309,44.94525,1
-93.26126,44.93685,4
-93.24762,44.97037,2
-93.25833,44.99601,2
-93.24725,44.96897,2
-93.31331,45.00512,3
-93.23923,44.98187,2
-93.27593,44.96521,1
-93.27275,44.96458,1
-93.26263,44.9152,4
-93.26766,44.92062,4
-93.26779,44.8934,4
-93.25695,44.94836,1
-93.21521,44.90809,4
-93.30703,45.02317,3
-93.26055,44.95912,1
-93.25057,44.94473,4
-93.23677,44.98153,2
-93.25503,44.9461,4
-93.27405,44.93655,1
-93.27273,44.93504,1
-93.23223,44.91168,4
-93.26511,44.95821,1
-93.29563,45.00538,3
-93.22883,45.00363,2
-93.27533,44.95463,1
-93.23852,44.95915,2
-93.27555,44.89879,4
-93.29317,44.95099,1
-93.29575,45.02859,3
-93.29456,44.9386,1
-93.2346,44.98196,2
-93.23472,44.95108,4
-93.23846,44.92961,4
-93.29565,45.02489,3
-93.2721,44.97486,2
-93.20574,44.94508,4
-93.25566,44.94564,4
-93.27047,44.9768,2
-93.32718,44.96446,1
-93.29558,45.01404,3
-93.23233,44.95197,4
-93.26136,44.95195,1
-93.29255,44.94836,1
-93.29826,44.95095,1
-93.30821,45.00692,3
-93.28807,44.95099,1
-93.30898,44.98071,1
-93.25258,44.98848,2
-93.25258,44.98848,2
-93.31344,45.025,3
-93.30871,44.91326,1
-93.29965,44.9386,1
-93.29467,44.98898,3
-93.28952,45.00086,3
-93.29323,44.94382,1
-93.27021,44.96005,1
-93.24932,44.94836,4
-93.27791,44.94044,1
-93.23715,44.95264,4
-93.28313,44.91526,4
-93.30698,45.01774,3
-93.24733,45.01406,3
-93.26157,45.01162,3
-93.23708,44.96589,2
-93.30826,45.01956,3
-93.2651,44.96458,2
-93.25371,44.90977,4
-93.25817,44.988,2
-93.2972,44.906,4
-93.21088,44.95257,4
-93.25503,44.94921,1
-93.2651,44.96849,2
-93.27532,44.94068,1
-93.30572,45.01954,3
-93.23514,44.94837,4
-93.22639,44.97362,2
-93.2615,44.89883,4
-93.26409,44.96891,2
-93.24004,44.9809,2
-93.28493,45.00535,3
-93.26409,44.96891,2
-93.29367,44.94891,1
-93.22711,44.9731,2
-93.28949,44.93679,1
-93.27148,44.95826,1
-93.22883,45.00363,2
-93.25892,44.96091,2
-93.22883,45.00363,2
-93.24734,45.01586,3
-93.31591,45.02137,3
-93.29684,45.01586,3
-93.26766,44.95823,1
-93.23148,44.93412,4
-93.28952,45.00086,3
-93.26316,45.01632,3
-93.24762,44.97037,2
-93.24095,44.99239,2
-93.24867,44.94565,4
-93.2474,44.94922,4
-93.29693,44.95823,1
-93.22639,44.96497,2
-93.29704,45.03055,3
-93.29181,44.99523,3
-93.24062,44.94746,4
-93.31334,45.01595,3
-93.26157,45.0058,3
-93.23619,44.96006,2
-93.24611,44.94565,4
-93.26312,44.97236,2
-93.28636,44.96675,1
-93.24168,44.98801,2
-93.2708,44.93595,1
-93.27793,44.94579,1
-93.24734,45.01586,3
-93.2652,44.95014,1
-93.31617,45.03236,3
-93.26198,44.9161,4
-93.28804,45.03043,3
-93.2318,45.03149,3
-93.3214,44.91335,1
-93.2333,45.01048,2
-93.2781,44.89673,4
-93.24736,45.0084,3
-93.29181,45.01762,3
-93.29305,45.00864,3
-93.28818,44.9404,1
-93.27781,44.96471,1
-93.25576,44.96793,2
-93.30064,45.01589,3
-93.22281,44.99374,2
-93.25497,44.95644,1
-93.26638,44.96521,2
-93.2987,45.00088,3
-93.27968,44.94954,1
-93.26312,44.97236,2
-93.2781,44.89493,4
-93.27624,44.89426,4
-93.2473,44.91708,4
-93.26895,44.92061,4
-93.24324,44.98605,2
-93.26381,44.93866,4
-93.2216,44.90628,4
-93.28129,44.95642,1
-93.24926,44.95553,2
-93.24283,44.96047,2
-93.24606,45.02309,3
-93.23971,44.9978,2
-93.28214,44.95374,1
-93.27771,44.9705,1
-93.29451,45.03413,3
-93.29809,45.00687,3
-93.26396,44.90248,4
-93.23219,44.96276,2
-93.27746,44.89786,4
-93.24735,45.01037,3
-93.32623,44.94919,1
-93.25492,44.92783,4
-93.26638,44.96521,2
-93.22153,44.99059,2
-93.29563,45.00205,3
-93.22831,44.93139,4
-93.25119,44.95285,1
-93.24733,44.95779,2
-93.25051,44.93592,4
-93.28305,44.94041,1
-93.25,45.01496,3
-93.25239,44.9314,4
-93.24004,44.9809,2
-93.27273,44.92962,4
-93.31086,45.02318,3
-93.22815,45.02861,3
-93.27791,44.93502,1
-93.26903,44.91519,4
-93.31077,45.00738,3
-93.27218,44.94497,1
-93.24994,44.94564,4
-93.26611,44.97429,2
-93.27781,44.96747,1
-93.28008,44.96986,1
-93.24828,44.97332,2
-93.24556,45.01768,3
-93.21848,44.94324,4
-93.23624,44.95646,2
-93.27533,44.95463,1
-93.27292,44.9739,2
-93.24645,44.96987,2
-93.21779,44.97004,2
-93.25373,44.95284,1
-93.21913,44.9368,4
-93.24733,45.01406,3
-93.23677,44.98153,2
-93.26257,44.95822,1
-93.27793,44.92597,4
-93.27593,44.96521,1
-93.31755,44.89708,4
-93.25889,45.00198,3
-93.30318,45.01771,3
-93.21118,44.91264,4
-93.3083,44.98346,3
-93.23226,44.90805,4
-93.27273,44.92962,4
-93.21528,44.95106,4
-93.29128,45.02954,3
-93.26378,44.93693,4
-93.29376,45.02578,3
-93.28021,45.00478,3
-93.23807,44.94475,4
-93.27237,44.97563,2
-93.21723,44.92425,4
-93.29956,44.94747,1
-93.29961,45.00415,3
-93.29152,45.05022,3
-93.25741,44.97584,2
-93.29438,45.02488,3
-93.2589,44.90251,4
-93.22709,44.93904,4
-93.25911,44.89521,4
-93.27018,44.93866,1
-93.2664,44.95821,1
-93.28952,45.00086,3
-93.28047,44.95553,1
-93.21595,44.98605,2
-93.29936,45.00685,3
-93.25,45.01496,3
-93.23472,44.95108,4
-93.23472,44.95108,4
-93.25113,44.9332,4
-93.23311,44.94927,4
-93.27128,44.97583,2
-93.27152,44.92059,4
-93.29691,44.99083,3
-93.29636,44.94925,1
-93.30517,44.98076,1
-93.24609,44.94213,4
-93.23774,44.96185,2
-93.25524,44.98705,2
-93.30569,44.99687,3
-93.27593,44.96521,1
-93.27351,44.97743,2
-93.2587,44.93324,4
-93.23695,44.96275,2
-93.22958,44.9314,4
-93.25407,44.9765,2
-93.28438,44.92955,1
-93.24868,44.94921,4
-93.25744,44.93324,4
-93.23617,44.90076,4
-93.3291,44.91881,1
-93.27272,44.93142,4
-93.27499,44.96976,1
-93.29243,45.01133,3
-93.31461,44.99972,3
-93.29829,44.99632,3
-93.30682,45.05029,3
-93.25772,45.03554,3
-93.25031,44.96889,2
-93.24932,44.94836,4
-93.22883,45.00363,2
-93.24249,44.96502,2
-93.20899,44.95774,2
-93.23593,44.9278,4
-93.31462,44.99608,3
-93.30443,45.00467,3
-93.20813,44.96815,2
-93.26503,44.97776,2
-93.2932,44.94748,1
-93.25816,44.97824,2
-93.24556,45.01768,3
-93.27781,44.96407,1
-93.28952,45.00086,3
-93.28745,44.94836,1
-93.31208,44.98909,3
-93.28938,44.94748,1
-93.24382,45.00743,2
-93.25122,44.94746,4
-93.26889,45.00954,3
-93.21136,44.91445,4
-93.23006,45.02227,3
-93.29464,44.90961,4
-93.27237,44.97563,2
-93.25059,44.94836,4
-93.29554,44.9797,1
-93.25629,44.9512,1
-93.2473,44.91708,4
-93.29496,45.01855,3
-93.24736,44.95464,2
-93.30854,45.03441,3
-93.24867,44.94565,4
-93.27292,44.9739,2
-93.24486,44.94704,4
-93.27314,44.9808,2
-93.23592,44.9653,2
-93.28129,44.95642,1
-93.27456,44.97529,2
-93.2631,45.0069,3
-93.28952,45.00086,3
-93.29817,44.97987,1
-93.27781,44.96938,1
-93.27616,44.99434,3
-93.31334,44.99607,3
-93.2431,44.91609,4
-93.26768,44.95462,1
-93.25239,44.93321,4
-93.31928,45.04106,3
-93.29936,45.0017,3
-93.22883,45.00363,2
-93.2721,44.99937,3
-93.26755,44.93506,4
-93.29944,44.96592,1
-93.25314,44.94836,4
-93.31077,45.00738,3
-93.27147,44.93865,1
-93.31462,44.99608,3
-93.28556,44.94748,1
-93.26109,44.96136,2
-93.29438,44.95912,1
-93.28413,45.01309,3
-93.25935,44.93594,4
-93.28359,44.97343,1
-93.21913,44.93871,4
-93.27411,44.91926,4
-93.28302,44.94747,1
-93.28952,45.00086,3
-93.23232,44.90442,4
-93.26593,44.98218,2
-93.24762,44.97037,2
-93.22362,44.94836,4
-93.28093,45.01579,3
-93.27809,44.89877,4
-93.27781,44.96789,1
-93.31461,44.9979,3
-93.20953,45.00058,2
-93.25611,44.96272,2
-93.29838,44.9386,1
-93.27023,44.9206,4
-93.28181,44.92594,4
-93.25409,44.89369,4
-93.22634,44.95197,4
-93.24986,44.92778,4
-93.22566,44.95107,4
-93.24977,45.00379,2
-93.28492,44.94836,1
-93.26263,44.9152,4
-93.2776,44.98816,2
-93.29317,44.95099,1
-93.2651,44.96332,1
-93.2384,45.02856,3
-93.29565,45.02489,3
-93.21144,44.99767,2
-93.26638,44.96521,2
-93.31241,45.04394,3
-93.20503,44.9063,4
-93.26901,44.9475,1
-93.29255,44.94836,1
-93.27878,44.98732,2
-93.30894,44.92894,1
-93.28934,44.95284,1
-93.26585,44.94835,1
-93.28927,44.9618,1
-93.29451,45.03413,3
-93.29454,44.94041,1
-93.24984,44.96003,2
-93.24379,44.89754,4
-93.2937,44.95962,1
-93.28008,44.96986,1
-93.27787,44.95463,1
-93.23514,44.94837,4
-93.28994,45.02213,3
-93.28952,45.00086,3
-93.26207,44.90157,4
-93.26309,45.00473,3
-93.2346,45.00688,2
-93.23473,44.98524,2
-93.22698,44.95648,2
-93.2191,44.90086,4
-93.28799,45.00861,3
-93.26392,44.95014,1
-93.2076,44.90448,4
-93.28137,44.94567,1
-93.29636,44.94925,1
-93.30701,44.98699,3
-93.26136,44.95195,1
-93.21146,44.94058,4
-93.30701,45.02135,3
-93.29509,44.95777,1
-93.30595,45.03233,3
-93.28215,44.95194,1
-93.2715,44.97927,2
-93.21146,44.91888,4
-93.23292,44.9987,2
-93.25851,45.00635,3
-93.22545,44.92961,4
-93.3127,45.01144,3
-93.27787,44.95463,1
-93.25751,44.95643,1
-93.3057,44.99361,3
-93.25115,44.97447,2
-93.21921,44.92059,4
-93.22362,44.94836,4
-93.25258,44.98848,2
-93.24912,45.01152,3
-93.26076,44.94836,1
-93.28132,44.95284,1
-93.2193,44.9726,2
-93.24725,44.96717,2
-93.22018,44.92903,4
-93.2625,44.93488,4
-93.25251,44.97505,2
-93.2499,44.95464,2
-93.24736,45.0084,3
-93.23472,44.95108,4
-93.22418,44.8987,4
-93.2153,44.92062,4
-93.2766,44.95283,1
-93.23393,44.98694,2
-93.20889,44.94925,4
-93.27278,44.95463,1
-93.30448,44.98698,3
-93.26259,44.95642,1
-93.26264,44.90977,4
-93.27279,44.94226,1
-93.28083,44.96825,1
-93.25303,44.93593,4
-93.26316,45.01632,3
-93.27292,44.9739,2
-93.25626,44.95463,1
-93.25658,44.97024,2
-93.29739,44.9542,1
-93.23677,44.98153,2
-93.28208,44.96269,1
-93.27155,44.94581,1
-93.28427,44.95015,1
-93.25875,44.93865,4
-93.23715,44.95264,4
-93.29182,45.02123,3
-93.27592,44.97251,2
-93.27536,44.95015,1
-93.22167,44.93678,4
-93.29754,44.98995,3
-93.25396,44.96434,2
-93.27624,44.89426,4
-93.29693,44.95823,1
-93.24987,44.95823,2
-93.3159,44.99609,3
-93.30444,44.99687,3
-93.27179,44.97736,2
-93.22883,45.00363,2
-93.28134,44.94955,1
-93.30155,44.93952,1
-93.29829,44.94747,1
-93.25375,44.951,1
-93.27644,44.9776,2
-93.27153,44.94407,1
-93.28492,44.94836,1
-93.27273,44.93504,1
-93.27882,44.97733,2
-93.30698,45.01774,3
-93.23393,44.98694,2
-93.24258,44.98191,2
-93.26114,44.98137,2
-93.30318,45.01411,3
-93.29819,44.98336,3
-93.2453,44.99148,2
-93.25142,44.98283,2
-93.31077,45.00738,3
-93.24996,44.97002,2
-93.25431,44.91789,4
-93.27013,44.93144,4
-93.27077,44.9833,2
-93.23472,44.95108,4
-93.28094,44.9872,2
-93.31484,45.03042,3
-93.2273,44.93231,4
-93.21021,44.93507,4
-93.29577,45.03055,3
-93.25997,44.93504,4
-93.29076,44.93678,1
-93.25889,45.00198,3
-93.26892,44.92241,4
-93.31141,44.99879,3
-93.2346,44.98196,2
-93.30669,45.00409,3
-93.20611,44.91642,4
-93.24871,44.98758,2
-93.31437,44.89616,4
-93.28804,44.95463,1
-93.22726,44.89934,4
-93.31467,45.02318,3
-93.2372,44.93863,4
-93.26517,44.91701,4
-93.28306,44.9368,1
-93.25248,44.94563,4
-93.26779,44.8934,4
-93.24864,44.94044,4
-93.2625,44.93488,4
-93.23401,44.93411,4
-93.30216,44.94223,1
-93.26267,44.94883,1
-93.25468,45.03554,3
-93.26777,44.89518,4
-93.27071,44.98576,2
-93.28502,44.93226,1
-93.23617,44.96186,2
-93.25248,44.951,1
-93.31207,45.01595,3
-93.30548,45.04483,3
-93.22168,44.95738,2
-93.23583,45.02135,3
-93.2273,44.93231,4
-93.28546,44.9618,1
-93.25283,44.96475,2
-93.30703,44.98327,3
-93.25997,44.93504,4
-93.30443,45.00467,3
-93.21271,44.91865,4
-93.29716,44.99971,3
-93.21165,44.99768,2
-93.27195,44.98083,2
-93.28398,44.96799,1
-93.25367,44.93683,4
-93.28834,44.89331,4
-93.27252,44.97833,2
-93.28801,44.96002,1
-93.29554,44.9797,1
-93.22821,44.98871,2
-93.26929,45.00033,3
-93.281,44.89148,4
-93.27662,44.93683,1
-93.25377,44.94745,4
-93.23722,44.94213,4
-93.22479,44.9736,2
-93.3038,45.01141,3
-93.27658,44.96331,1
-93.28359,44.97399,1
-93.26883,44.93325,4
-93.27791,44.93682,1
-93.2781,44.89673,4
-93.29907,45.03823,3
-93.31094,45.0268,3
-93.21382,44.96453,2
-93.23472,44.95108,4
-93.29641,45.03544,3
-93.27781,44.96471,1
-93.28075,44.99635,3
-93.29255,44.94836,1
-93.29559,45.01946,3
-93.26384,44.95911,1
-93.26284,44.97159,2
-93.26511,44.95821,1
-93.27792,44.94749,1
-93.28925,45.00862,3
-93.22282,44.91352,4
-93.22883,45.00363,2
-93.21982,44.95558,2
-93.2915,45.04842,3
-93.27319,44.97467,2
-93.25246,44.94382,4
-93.24865,44.97081,2
-93.28311,44.92593,1
-93.2043,44.90748,4
-93.28674,44.96001,1
-93.31716,45.01957,3
-93.297,44.94881,1
-93.29058,45.02304,3
-93.28574,44.90056,4
-93.27279,44.94226,1
-93.27809,44.89877,4
-93.29367,44.94891,1
-93.30517,44.98076,1
-93.23514,44.94837,4
-93.27964,44.95463,1
-93.23612,44.98579,2
-93.24739,44.95101,4
-93.24258,44.98191,2
-93.22545,44.92961,4
-93.24571,44.98639,2
-93.28891,45.01221,3
-93.29179,45.01043,3
-93.2796,44.96,1
-93.26666,44.97912,2
-93.24486,44.94565,4
-93.30387,44.97713,1
-93.25111,44.96003,2
-93.27528,44.96179,1
-93.28322,44.96692,1
-93.30698,45.01774,3
-93.27263,44.97309,2
-93.30426,44.97243,1
-93.30196,44.9883,3
-93.24732,44.99422,2
-93.27962,44.95821,1
-93.22958,44.92418,4
-93.24739,44.95101,4
-93.23859,44.98614,2
-93.3006,44.98634,3
-93.23514,44.94837,4
-93.29193,45.03053,3
-93.28183,44.92232,4
-93.30071,44.97851,1
-93.25244,44.95464,1
-93.29819,44.98336,3
-93.22284,44.98696,2
-93.24762,44.97037,2
-93.31077,45.00738,3
-93.29829,44.94747,1
-93.2422,45.03233,3
-93.25892,44.96271,2
-93.26755,44.92784,4
-93.26312,44.97236,2
-93.26264,44.94567,1
-93.25611,44.96272,2
-93.22609,44.93595,4
-93.29139,44.93769,1
-93.29836,44.94041,1
-93.25314,44.94836,4
-93.29179,44.96691,1
-93.23211,44.9296,4
-93.25031,44.96889,2
-93.31335,44.99108,3
-93.30148,44.94659,1
-93.25914,45.01162,3
-93.26264,44.90977,4
-93.28134,44.94955,1
-93.27431,44.97449,2
-93.29594,44.89696,4
-93.2639,44.9457,1
-93.28683,44.94748,1
-93.30318,45.01771,3
-93.22987,44.95827,2
-93.2417,44.96401,2
-93.28828,44.89873,4
-93.29063,44.9492,1
-93.26763,44.94047,1
-93.2796,44.96,1
-93.23617,44.98,2
-93.2447,44.96305,2
-93.2731,44.97918,2
-93.23472,44.95108,4
-93.29307,44.96492,1
-93.26516,44.95284,1
-93.27403,44.96458,1
-93.29592,44.91141,4
-93.26889,44.93867,1
-93.26343,44.97965,2
-93.29404,45.04479,3
-93.27781,44.9618,1
-93.29704,45.03055,3
-93.20503,44.9063,4
-93.29739,44.9542,1
-93.23393,44.98694,2
-93.29454,44.94041,1
-93.29717,45.00206,3
-93.28807,44.95099,1
-93.25622,44.98479,2
-93.29942,44.99467,3
-93.24735,44.93682,4
-93.28798,45.00085,3
-93.23977,44.94474,4
-93.28208,44.98967,3
-93.28832,44.92227,1
-93.27809,44.90273,4
-93.22883,45.00363,2
-93.21567,44.91626,4
-93.24143,44.98145,2
-93.27791,44.93502,1
-93.28008,44.96986,1
-93.27781,44.96471,1
-93.23677,44.98153,2
-93.2844,44.92773,1
-93.23815,44.98209,2
-93.2448,44.92962,4
-93.29534,45.0466,3
-93.24932,44.94836,4
-93.23647,44.98076,2
-93.29061,45.02666,3
-93.27145,44.93685,1
-93.24229,44.94213,4
-93.25822,44.94836,1
-93.26419,44.98207,2
-93.22567,44.97192,2
-93.24725,44.96897,2
-93.28125,44.96179,1
-93.27968,44.94954,1
-93.23584,44.98987,2
-93.27096,45.02395,3
-93.24822,44.98932,2
-93.25549,44.96093,2
-93.31462,45.01776,3
-93.23947,44.94836,4
-93.29255,44.94836,1
-93.21403,44.92608,4
-93.28128,44.95822,1
-93.28953,45.01132,3
-93.22448,44.93495,4
-93.22639,44.97362,2
-93.26124,44.99766,2
-93.23647,44.98076,2
-93.2793,44.9142,4
-93.28571,45.0149,3
-93.27659,44.95463,1
-93.27233,44.97231,2
-93.2779,44.95145,1
-93.28936,45.03043,3
-93.23352,44.98217,2
-93.24739,44.95101,4
-93.26646,44.95014,1
-93.2795,44.97792,2
-93.2331,44.97813,2
-93.3146,45.00849,3
-93.3082,45.00557,3
-93.23717,45.00688,2
-93.3007,44.99023,3
-93.30498,44.94957,1
-93.21689,44.91792,4
-93.23538,44.98098,2
-93.27658,45.03064,3
-93.27593,44.96521,1
-93.28673,44.9618,1
-93.29559,45.01584,3
-93.29053,44.96181,1
-93.24737,44.94043,4
-93.29739,44.9542,1
-93.28991,45.01491,3
-93.29636,44.94925,1
-93.23695,44.96275,2
-93.28213,44.95553,1
-93.28492,44.94836,1
-93.30701,44.98699,3
-93.28299,44.95134,1
-93.2273,44.93231,4
-93.29509,44.95777,1
-93.24015,44.98417,2
-93.28301,44.98422,2
-93.29092,44.9627,1
-93.22774,44.94837,4
-93.21662,44.92153,4
-93.26729,44.99737,3
-93.28801,44.96002,1
-93.2728,44.92058,4
-93.25246,45.00409,2
-93.28556,44.94748,1
-93.25439,44.96273,2
-93.29691,44.99083,3
-93.26765,44.96179,1
-93.27196,44.98165,2
-93.27157,44.94921,1
-93.22103,44.91968,4
-93.23839,45.02133,3
-93.23617,44.98,2
-93.23402,44.92689,4
-93.29636,44.97898,1
-93.23472,44.95108,4
-93.28828,44.89873,4
-93.30125,45.00598,3
-93.28296,44.95463,1
-93.30318,45.01591,3
-93.21904,44.98521,2
-93.25441,44.94836,1
-93.2664,44.95463,1
-93.28675,44.95822,1
-93.22545,44.92961,4
-93.27399,44.97369,2
-93.29376,45.02578,3
-93.28887,45.04119,3
-93.27783,44.96003,1
-93.21991,44.92513,4
-93.27143,44.92962,4
-93.26259,44.95642,1
-93.24736,44.95464,2
-93.26262,44.90614,4
-93.29769,44.99176,3
-93.25492,44.93503,4
-93.28434,44.9386,1
-93.24736,44.95464,2
-93.29413,44.89383,4
-93.29413,44.89383,4
-93.27406,44.95462,1
-93.30064,45.01589,3
-93.23072,44.98456,2
-93.30071,44.97851,1
-93.22883,45.00363,2
-93.25818,44.96842,2
-93.23619,44.89894,4
-93.29936,45.00869,3
-93.24736,45.00741,2
-93.22831,44.93139,4
-93.229,44.96276,2
-93.24606,45.02129,3
-93.22093,44.95648,2
-93.2702,44.97031,2
-93.21501,44.97089,2
-93.28804,45.03043,3
-93.31336,44.98928,3
-93.28302,44.94747,1
-93.28137,44.94567,1
-93.28033,44.98843,2
-93.292,44.9404,1
-93.31226,45.02861,3
-93.27933,44.96344,1
-93.25576,44.96793,2
-93.25756,44.95101,1
-93.23947,44.94836,4
-93.26517,44.91701,4
-93.32758,44.94724,1
-93.27351,44.97743,2
-93.28192,44.89876,4
-93.31333,44.99971,3
-93.29178,45.00683,3
-93.26845,44.8925,4
-93.29376,45.02578,3
-93.25122,44.94746,4
-93.23342,44.94124,4
-93.26409,44.96891,2
-93.31461,45.01053,3
-93.20822,44.94834,4
-93.20503,44.9063,4
-93.26312,44.97236,2
-93.22883,45.00363,2
-93.2322,44.91521,4
-93.24989,44.93863,4
-93.29149,44.97895,1
-93.25878,44.97967,2
-93.23719,44.93321,4
-93.28953,45.01132,3
-93.31208,44.99107,3
-93.25997,44.93144,4
-93.31336,44.98928,3
-93.28721,45.01295,3
-93.27781,44.96938,1
-93.26511,44.95821,1
-93.25629,44.9512,1
-93.2982,44.98211,1
-93.25892,44.96885,2
-93.23947,44.94836,4
-93.32836,44.96123,1
-93.27793,44.92415,4
-93.28179,45.00479,3
-93.2189,44.96954,2
-93.24876,44.89673,4
-93.22609,44.93595,4
-93.23514,44.94837,4
-93.26967,44.97774,2
-93.26378,44.92603,4
-93.25818,44.96842,2
-93.22488,44.98966,2
-93.29367,44.94891,1
-93.26823,44.93777,1
-93.30443,45.00467,3
-93.26753,45.01006,3
-93.25439,44.96273,2
-93.28132,44.98913,3
-93.29488,44.99198,3
-93.24171,44.96274,2
-93.28033,44.98843,2
-93.25568,44.94836,1
-93.26382,44.96716,2
-93.29009,44.9856,3
-93.30064,45.0195,3
-93.28809,45.02845,3
-93.24876,44.89673,4
-93.24876,44.89673,4
-93.22879,45.01321,2
-93.27179,44.97736,2
-93.24721,45.03469,3
-93.28208,44.98967,3
-93.27783,44.96003,1
-93.28731,45.03942,3
-93.26312,44.97236,2
-93.23472,44.95108,4
-93.22288,44.90492,4
-93.27019,44.97603,2
-93.23472,44.95108,4
-93.25115,44.97447,2
-93.28952,45.00086,3
-93.22217,44.97118,2
-93.23612,44.98579,2
-93.28208,44.96269,1
-93.22018,44.92903,4
-93.31082,45.02137,3
-93.24486,44.96919,2
-93.28929,45.0176,3
-93.27116,45.00254,3
-93.22726,44.89934,4
-93.24722,44.97263,2
-93.28952,45.00086,3
-93.20324,44.90827,4
-93.28952,45.00086,3
-93.28928,45.014,3
-93.30571,45.01593,3
-93.25238,44.92603,4
-93.28213,44.95553,1
-93.26109,44.96001,1
-93.2179,44.97204,2
-93.22566,44.95107,4
-93.229,44.96276,2
-93.25566,44.98822,2
-93.28559,44.94214,1
-93.28139,44.94039,1
-93.2795,44.97792,2
-93.22146,44.97217,2
-93.29791,45.04842,3
-93.3127,45.01144,3
-93.23378,44.96276,2
-93.3172,44.94866,1
-93.27152,45.00494,3
-93.28722,45.0095,3
-93.22957,44.92959,4
-93.28156,44.9958,3
-93.31077,45.00738,3
-93.29311,44.95961,1
-93.25244,44.95464,1
-93.26897,44.94407,1
-93.27351,44.97743,2
-93.23969,44.99419,2
-93.26134,44.94395,1
-93.29117,44.96845,1
-93.27237,44.97563,2
-93.24786,44.98137,2
-93.26889,45.01211,3
-93.28807,45.02664,3
-93.29258,44.99061,3
-93.24246,44.98702,2
-93.26313,45.01407,3
-93.25142,44.98283,2
-93.28828,44.89873,4
-93.2349,44.98272,2
-93.26895,44.92061,4
-93.29431,45.00684,3
-93.305,44.96244,1
-93.30574,45.02135,3
-93.23393,44.98694,2
-93.26255,44.96672,2
-93.26058,44.97863,2
-93.28094,44.9872,2
-93.29376,45.02578,3
-93.23263,45.02588,3
-93.24171,44.96274,2
-93.29637,44.94836,1
-93.24907,44.98579,2
-93.23393,44.98694,2
-93.3073,45.00512,3
-93.23677,44.98153,2
-93.25239,44.9314,4
-93.30423,45.04483,3
-93.30442,45.0087,3
-93.25698,45.00928,3
-93.28618,44.94836,1
-93.27655,44.95825,1
-93.22703,44.9636,2
-93.25551,45.01163,3
-93.24402,44.91237,4
-93.32777,44.91341,1
-93.27274,44.96179,1
-93.26312,44.97236,2
-93.23492,44.96496,2
-93.28421,44.95822,1
